Date,Adj Close,Close,High,Low,Open,Volume,Stock,Daily_Return,Price_Range,SMA_10,SMA_20,Volatility
2021-02-19,126.2674560546875,129.8699951171875,130.7100067138672,128.8000030517578,130.24000549316406,87668800,AAPL,0.0012334314627955,1.910003662109375,133.91799926757812,135.79500045776368,0.0068892981512353
2021-02-22,122.50482940673828,126.0,129.72000122070312,125.5999984741211,128.00999450683594,103916400,AAPL,-0.0297989933217094,4.120002746582031,132.84199981689454,135.14150009155273,0.010266314908327
2021-02-23,122.36872100830078,125.86000061035156,126.70999908447266,118.38999938964844,123.76000213623048,158273000,AAPL,-0.0011111062670511,8.319999694824219,131.73699951171875,134.28850021362305,0.0100680589486601
2021-02-24,121.87286376953124,125.3499984741211,125.55999755859376,122.2300033569336,124.94000244140624,111039900,AAPL,-0.0040521383581537,3.3299942016601705,130.67099990844727,133.39799995422362,0.0101482949968325
2021-02-25,117.6338119506836,120.98999786376952,126.45999908447266,120.54000091552734,124.68000030517578,148199500,AAPL,-0.034782613988238,5.9199981689453125,129.2309997558594,132.34449996948243,0.013064254184218
2021-02-26,117.89630889892578,121.26000213623048,124.8499984741211,121.1999969482422,122.58999633789062,164560400,AAPL,0.002231624739468,3.650001525878892,127.84399948120117,131.55300025939945,0.0134488666182984
2021-03-01,124.24517059326172,127.79000091552734,127.93000030517578,122.79000091552734,123.75,116307900,AAPL,0.0538512177491197,5.1399993896484375,127.08600006103516,131.34449996948243,0.0244192775359093
2021-03-02,121.64924621582033,125.12000274658205,128.72000122070312,125.01000213623048,128.41000366210938,102260900,AAPL,-0.0208936391722091,3.709999084472642,126.27900009155272,130.8935001373291,0.0246961879703775
2021-03-03,118.67411041259766,122.05999755859376,125.70999908447266,121.83999633789062,124.80999755859376,112966300,AAPL,-0.0244565626663708,3.8700027465820312,125.40100021362304,130.2469997406006,0.0251442003022687
2021-03-04,116.7976531982422,120.12999725341795,123.5999984741211,118.62000274658205,121.75,178155000,AAPL,-0.0158118986054324,4.979995727539048,124.44299926757812,129.55649948120117,0.0253092972248487
2021-03-05,118.0518569946289,121.41999816894533,121.94000244140624,117.56999969482422,120.9800033569336,153766600,AAPL,0.0107383746359877,4.370002746582017,123.5979995727539,128.75799942016602,0.0258407445705099
2021-03-08,113.13221740722656,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600,AAPL,-0.0416735104175608,4.790000915527344,122.63399963378906,127.7379997253418,0.0272684195438161
2021-03-09,117.73102569580078,121.08999633789062,122.05999755859376,118.79000091552734,119.02999877929688,129525800,AAPL,0.0406496708725376,3.2699966430664205,122.15699920654296,126.94699935913086,0.031275295731636
2021-03-10,116.65180206298828,119.9800033569336,122.16999816894533,119.4499969482422,121.69000244140624,111943300,AAPL,-0.009166677797724,2.720001220703125,121.61999969482422,126.14549980163574,0.0313285572603968
2021-03-11,118.5768814086914,121.95999908447266,123.20999908447266,121.26000213623048,122.54000091552734,103026500,AAPL,0.0165027143869023,1.9499969482421733,121.71699981689451,125.47399978637696,0.0298813278486868
2021-03-12,117.67268371582033,121.02999877929688,121.16999816894533,119.16000366210938,120.4000015258789,88105100,AAPL,-0.0076254535270342,2.009994506835952,121.69399948120116,124.76899948120118,0.0300057317017077
2021-03-15,120.55056762695312,123.98999786376952,124.0,120.41999816894533,121.41000366210938,92403800,AAPL,0.0244567389434609,3.5800018310546733,121.3139991760254,124.19999961853028,0.0252263082971528
2021-03-16,122.08674621582033,125.56999969482422,127.22000122070312,124.72000122070312,125.6999969482422,115227900,AAPL,0.0127429781294994,2.5,121.3589988708496,123.81899948120116,0.0247734621121571
2021-03-17,121.29923248291016,124.76000213623048,125.86000061035156,122.33999633789062,124.0500030517578,111932600,AAPL,-0.0064505659039761,3.520004272460937,121.62899932861328,123.51499977111816,0.0233611596138187
2021-03-18,117.18656158447266,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341795,121229700,AAPL,-0.0339051241143351,2.8600006103515625,121.66899948120115,123.05599937438964,0.0255313698173461
2021-03-19,116.66152954101562,119.98999786376952,121.43000030517578,119.68000030517578,119.9000015258789,185549500,AAPL,-0.0044802200364754,1.75,121.5259994506836,122.56199951171877,0.0253143311147717
2021-03-22,119.96721649169922,123.38999938964844,123.87000274658205,120.26000213623048,120.33000183105467,111912300,AAPL,0.0283357078624095,3.6100006103515625,122.22899932861328,122.43149948120116,0.0222829003583733
2021-03-23,119.14078521728516,122.54000091552734,124.23999786376952,122.13999938964844,123.33000183105467,95467100,AAPL,-0.0068887144689653,2.0999984741210795,122.37399978637696,122.26549949645997,0.018910180198016
2021-03-24,116.7587661743164,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500,AAPL,-0.0199935087263922,2.8300018310546875,122.38499908447264,122.00249938964843,0.0198651659533874
2021-03-25,117.2448959350586,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700,AAPL,0.0041635441356262,2.660003662109375,122.24799880981443,121.9824993133545,0.0191138201283964
2021-03-26,117.84768676757812,121.20999908447266,121.4800033569336,118.91999816894533,120.3499984741211,94071200,AAPL,0.0051414111071435,2.560005187988267,122.26599884033205,121.9799991607666,0.019045724712059
2021-03-29,118.02271270751952,121.38999938964844,122.58000183105467,120.7300033569336,121.6500015258789,80819200,AAPL,0.0014850285169158,1.8499984741210795,122.00599899291991,121.65999908447266,0.0170954985000445
2021-03-30,116.57402801513672,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900,AAPL,-0.0122744696536887,1.5400009155273438,121.4389991760254,121.3989990234375,0.0165216352488935
2021-03-31,118.76163482666016,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800,AAPL,0.0187656377928766,2.3699951171875,121.17799911499024,121.40349922180177,0.0180428754326616
2021-04-01,119.58805084228516,123.0,124.18000030517578,122.48999786376952,123.66000366210938,75089100,AAPL,0.0069586448096852,1.6900024414062642,121.42499923706056,121.54699935913088,0.0142298165640033
2021-04-05,122.4075927734375,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658205,88651200,AAPL,0.0235772481778773,3.090003967285156,122.01599960327148,121.77099952697752,0.0154935264759989
2021-04-06,122.70899963378906,126.20999908447266,127.12999725341795,125.6500015258789,126.5,80171300,AAPL,0.0024622522226898,1.4799957275390483,122.29799957275392,122.2634994506836,0.0131301637942822
2021-04-07,124.35211944580078,127.9000015258789,127.91999816894533,125.13999938964844,125.83000183105467,83466700,AAPL,0.0133904005519811,2.779998779296889,122.83399963378906,122.603999710083,0.0131125072188359
2021-04-08,126.743896484375,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600,AAPL,0.0192337690001895,1.8699951171875,123.86100006103516,123.12299957275393,0.0106515547033002
2021-04-09,129.31065368652344,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700,AAPL,0.0202516061467308,3.5699920654296875,125.1020004272461,123.67499961853028,0.0111617362930771
2021-04-12,127.59950256347656,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000,AAPL,-0.0132330414047814,2.220001220703125,126.10500106811524,124.18549995422364,0.0133331644504189
2021-04-13,130.70094299316406,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500,AAPL,0.0243065151561834,2.730010986328125,127.40900039672852,124.70749969482422,0.0140179191162903
2021-04-14,128.36756896972656,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800,AAPL,-0.017853113347054,3.339996337890625,128.62200012207032,125.03049964904784,0.0150882102933902
2021-04-15,130.76901245117188,134.5,135.0,133.63999938964844,133.82000732421875,89347100,AAPL,0.0187078788422319,1.3600006103515625,129.85699996948242,125.51749954223632,0.0150844014404808
2021-04-16,130.43844604492188,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400,AAPL,-0.0025278538133132,1.3899993896484375,130.97300033569337,126.19899978637696,0.0155719850107979
2021-04-19,131.0995635986328,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200,AAPL,0.0050685201045004,2.1300048828125,131.86699981689452,126.941499710083,0.0147001456164129
2021-04-20,129.41757202148438,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300,AAPL,-0.0128299894283883,3.720001220703125,132.55699996948243,127.42749977111816,0.0159635352065709
2021-04-21,129.79676818847656,133.5,133.75,131.3000030517578,132.36000061035156,68847100,AAPL,0.0029299029964704,2.4499969482421875,133.11699981689452,127.9754997253418,0.0157264800413478
2021-04-22,128.28005981445312,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500,AAPL,-0.0116853749707397,2.739990234375,133.275,128.56800003051757,0.015525369693962
2021-04-23,130.59400939941406,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500,AAPL,0.0180385390235948,2.959991455078125,133.40700073242186,129.25450057983397,0.0152385449100115
2021-04-26,130.9829559326172,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100,AAPL,0.0029779174707671,1.5,133.75500030517577,129.9300006866455,0.0143835677218464
2021-04-27,130.6620635986328,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800,AAPL,-0.0024495385099801,1.3000030517578125,133.7510009765625,130.58000068664552,0.0122509963014977
2021-04-28,129.87457275390625,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100,AAPL,-0.0060272160300057,1.94000244140625,133.90600128173827,131.2640007019043,0.0108192178652405
2021-04-29,129.77732849121094,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000,AAPL,-0.00074866074371,4.6200103759765625,133.8040008544922,131.83050041198732,0.0089050805870444
2021-04-30,127.81338500976562,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500,AAPL,-0.0151332714888237,2.489990234375,133.53400115966798,132.25350074768068,0.0100119541238592
2021-05-03,128.86337280273438,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100,AAPL,0.0082153241830902,2.2400054931640625,133.3040008544922,132.58550033569335,0.0103035216774532
2021-05-04,124.3035125732422,127.8499984741211,131.49000549316406,126.6999969482422,131.19000244140625,137564700,AAPL,-0.0353855066363762,4.790008544921861,132.77800064086915,132.6675003051758,0.014593461730865
2021-05-05,124.54656982421876,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900,AAPL,0.0019554762016296,2.4799957275390625,132.2380012512207,132.67750053405763,0.0145457668399273
2021-05-06,126.14105987548828,129.74000549316406,129.75,127.12999725341795,127.88999938964844,78128300,AAPL,0.0128024926737566,2.620002746582045,132.01800155639648,132.64650077819823,0.0151609657434917
2021-05-07,126.81307220458984,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300,AAPL,0.0036226391305949,1.779998779296875,131.60700149536132,132.5070011138916,0.0137041106994721
2021-05-10,123.5407257080078,126.8499984741211,129.5399932861328,126.80999755859376,129.41000366210938,88071200,AAPL,-0.0258045316526986,2.7299957275390483,130.82000122070312,132.28750076293946,0.015241432921005
2021-05-11,122.62525939941406,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800,AAPL,-0.0074102863485921,3.5,129.9720016479492,131.86150131225585,0.0151974877761256
2021-05-12,119.56716918945312,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300,AAPL,-0.0249385031190171,2.389999389648437,128.8910011291504,131.39850120544435,0.016284870878297
2021-05-13,121.70978546142578,124.97000122070312,126.1500015258789,124.26000213623048,124.58000183105467,105861300,AAPL,0.0179197249962699,1.8899993896484235,128.0400016784668,130.9220012664795,0.0182017078898549
2021-05-14,124.12506866455078,127.4499969482422,127.88999938964844,125.8499984741211,126.25,81918000,AAPL,0.0198447283613232,2.040000915527344,127.6390007019043,130.58650093078614,0.0196440084887375
2021-05-17,122.9758758544922,126.2699966430664,126.93000030517578,125.16999816894533,126.81999969482422,74244600,AAPL,-0.0092585353741122,1.7600021362304543,127.01200103759766,130.15800094604492,0.0193181175018947
2021-05-18,121.59293365478516,124.8499984741211,126.98999786376952,124.77999877929688,126.55999755859376,63342900,AAPL,-0.0112457290464598,2.209999084472642,126.71200103759766,129.7450008392334,0.0163299372923919
2021-05-19,121.43708038330078,124.69000244140624,124.91999816894533,122.86000061035156,123.16000366210938,92612000,AAPL,-0.0012815060846638,2.059997558593764,126.37100067138672,129.30450096130372,0.0162692542498025
2021-05-20,123.98873901367188,127.30999755859376,127.72000122070312,125.0999984741211,125.2300033569336,76857100,AAPL,0.0210120704618537,2.6200027465820312,126.12799987792968,129.0730007171631,0.0173055539882191
2021-05-21,122.15779113769533,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400,AAPL,-0.0147670826287835,2.790000915527344,125.64999923706054,128.62850036621094,0.0176444953216583
2021-05-24,123.78418731689452,127.0999984741211,127.94000244140624,125.94000244140624,126.01000213623048,63092900,AAPL,0.0133141845242936,2.0,125.67499923706056,128.24750022888185,0.0164702578949738
2021-05-25,123.58943939208984,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500,AAPL,-0.0015735401309459,2.0000076293945312,125.7739990234375,127.87300033569336,0.0162680966816634
2021-05-26,123.5407257080078,126.8499984741211,127.38999938964844,126.41999816894533,126.95999908447266,56575900,AAPL,-0.0003940350760958,0.9700012207031108,126.18199920654295,127.53650016784668,0.0135627562375261
2021-05-27,122.01168823242188,125.27999877929688,127.63999938964844,125.08000183105467,126.44000244140624,94625600,AAPL,-0.0123768207623945,2.559997558593764,126.21299896240234,127.12650032043456,0.0133301204271682
2021-05-28,121.35916137695312,124.61000061035156,125.8000030517578,124.5500030517578,125.56999969482422,71311100,AAPL,-0.0053480058706388,1.25,125.92899932861329,126.78400001525878,0.0114845035495944
2021-06-01,121.03778076171876,124.27999877929688,125.3499984741211,123.94000244140624,125.08000183105467,67637100,AAPL,-0.0026482772605593,1.409996032714858,125.72999954223631,126.371000289917,0.0112197533616703
2021-06-02,121.79741668701172,125.05999755859376,125.23999786376952,124.0500030517578,124.27999877929688,59278900,AAPL,0.0062761408670597,1.1899948120117188,125.7509994506836,126.23150024414062,0.0108975801395087
2021-06-03,120.31707763671876,123.54000091552734,124.8499984741211,123.12999725341795,124.68000030517578,76229200,AAPL,-0.0121541393950073,1.7200012207031392,125.6359992980957,126.0034999847412,0.0115848906055301
2021-06-04,122.60578918457033,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300,AAPL,0.0190221665590559,2.310005187988281,125.49399948120116,125.81099967956544,0.011177261840024
2021-06-07,122.61550903320312,125.9000015258789,126.31999969482422,124.83000183105467,126.16999816894533,71057600,AAPL,7.945139629006448e-05,1.4899978637695457,125.54099960327147,125.59549942016602,0.010087944561027
2021-06-08,123.43360137939452,126.73999786376952,128.4600067138672,126.20999908447266,126.5999984741211,74403800,AAPL,0.0066719327061957,2.2500076293945312,125.50499954223632,125.58999938964844,0.0093351815241489
2021-06-09,123.81341552734376,127.12999725341795,127.75,126.5199966430664,127.20999908447266,56877900,AAPL,0.0030771610874384,1.2300033569335938,125.52799911499024,125.65099906921388,0.0093773653456035
2021-06-10,122.82003784179688,126.11000061035156,128.19000244140625,125.94000244140624,127.0199966430664,71186400,AAPL,-0.0080232570211824,2.250000000000014,125.45399932861328,125.81799926757812,0.0097363983607807
2021-06-11,124.02769470214844,127.3499984741211,127.44000244140624,126.0999984741211,126.52999877929688,53522400,AAPL,0.009832668763525,1.340003967285142,125.6609992980957,125.93699913024902,0.0092582570174843
2021-06-14,127.07601165771484,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500,AAPL,0.0245779135525785,3.4699935913085938,126.24799880981443,126.08849906921388,0.0113376862202774
2021-06-15,126.25794982910156,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300,AAPL,-0.0064377403846996,1.2100067138671875,126.78399887084962,126.25699920654296,0.0116680274661071
2021-06-16,126.754638671875,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000,AAPL,0.0039339286426798,2.42999267578125,127.29299850463867,126.52199897766111,0.0116472679934294
2021-06-17,128.3518524169922,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700,AAPL,0.0126008410799682,2.900009155273437,128.1179977416992,126.87699851989746,0.0103805106071966
2021-06-18,127.05654907226562,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300,AAPL,-0.0100917113591322,1.269989013671875,128.5749984741211,127.03449897766112,0.0105696865416084
2021-06-21,128.84854125976562,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300,AAPL,0.0141039111083767,3.1999969482421875,129.214998626709,127.37799911499025,0.0109702293687722
2021-06-22,130.48471069335938,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600,AAPL,0.0126983570448142,2.4600067138671875,129.93899841308593,127.72199897766112,0.0112331596365736
2021-06-23,130.21202087402344,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200,AAPL,-0.0020898551143879,1.0900115966796875,130.59599838256835,128.0619987487793,0.0114796215058745
2021-06-24,129.92959594726562,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000,AAPL,-0.0021689849869261,1.7100067138671875,131.32599868774415,128.3899990081787,0.0108684221557878
2021-06-25,129.6374053955078,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700,AAPL,-0.0022487298067814,1.0800018310546875,131.9019989013672,128.78149909973143,0.011027805577055
2021-06-28,131.26385498046875,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300,AAPL,0.0125460007609332,1.899993896484375,132.33199920654295,129.2899990081787,0.0090759605431585
2021-06-29,132.7734375,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100,AAPL,0.0115002453316233,2.139999389648437,133.0009994506836,129.8924991607666,0.0087060213492164
2021-06-30,133.3870086669922,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400,AAPL,0.0046211756352296,1.540008544921875,133.68200073242187,130.48749961853028,0.0086986926081195
2021-07-01,133.6888885498047,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800,AAPL,0.002263416642797,1.57000732421875,134.2300018310547,131.17399978637695,0.0083205030114434
2021-07-02,136.30868530273438,139.9600067138672,140.0,137.75,137.89999389648438,78852600,AAPL,0.0195964329983335,2.25,135.18000183105468,131.87750015258788,0.0079782934780418
2021-07-06,138.3149871826172,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800,AAPL,0.0147184728477842,3.079986572265625,136.152001953125,132.683500289917,0.0080405152725559
2021-07-07,140.79847717285156,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600,AAPL,0.0179552385230583,2.2299957275390625,137.21100311279298,133.57500076293945,0.0085966475081872
2021-07-08,139.50318908691406,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500,AAPL,-0.0091997078486132,3.389999389648437,138.16500396728514,134.38050117492676,0.0097147598993279
2021-07-09,141.3243408203125,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800,AAPL,0.0130549779773412,3.0,139.3350036621094,135.33050117492675,0.0093099264827439
2021-07-12,140.73031616210938,144.5,146.32000732421875,144.0,146.2100067138672,76299700,AAPL,-0.0042037117206658,2.32000732421875,140.47400360107423,136.1880012512207,0.0095769644102367
2021-07-13,141.84054565429688,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100,AAPL,0.0078892691325151,3.830001831054688,141.56000366210938,136.94600143432618,0.0094592609120025
2021-07-14,145.25897216796875,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800,AAPL,0.0241004842182483,1.8900146484375,142.84200286865234,137.92150115966797,0.0107545466969043
2021-07-15,144.6064453125,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300,AAPL,-0.0044921099320347,2.910003662109375,143.99400177001954,138.8380012512207,0.0115323271498018
2021-07-16,142.57098388671875,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400,AAPL,-0.0140759455686257,3.8799896240234375,144.90600128173827,139.5680015563965,0.0134585441184954
2021-07-19,138.73374938964844,142.4499969482422,144.07000732421875,141.6699981689453,143.75,121434600,AAPL,-0.0269144235113977,2.400009155273437,145.15500030517578,140.16750106811523,0.0162003677035034
2021-07-20,142.33718872070312,146.14999389648438,147.10000610351562,142.9600067138672,143.4600067138672,96350000,AAPL,0.0259740051071151,4.1399993896484375,145.56799926757813,140.86000061035156,0.0175278190304556
2021-07-21,141.6068115234375,145.39999389648438,146.1300048828125,144.6300048828125,145.52999877929688,74993500,AAPL,-0.0051317142067841,1.5,145.6509979248047,141.43100051879884,0.0168476556916322
2021-07-22,142.9702606201172,146.8000030517578,148.1999969482422,145.80999755859375,145.94000244140625,77338200,AAPL,0.0096286740993274,2.389999389648437,146.00699768066406,142.08600082397462,0.0166695114187185
2021-07-23,144.684326171875,148.55999755859375,148.72000122070312,146.9199981689453,147.5500030517578,71447400,AAPL,0.0119890631488297,1.8000030517578125,146.35199737548828,142.84350051879883,0.0165983649690432
2021-07-26,145.10313415527344,148.99000549316406,149.8300018310547,147.6999969482422,148.27000427246094,72434100,AAPL,0.0028945068769317,2.1300048828125,146.80099792480468,143.63750076293945,0.0164318948248346
2021-07-27,142.94105529785156,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600,AAPL,-0.0149003365249555,3.660003662109375,146.91399841308595,144.23700103759765,0.0172663158603603
2021-07-28,141.19773864746094,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200,AAPL,-0.0121960107161879,4.4300079345703125,146.49699859619142,144.66950073242188,0.0155818790518092
2021-07-29,141.84054565429688,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500,AAPL,0.0045523774421245,1.970001220703125,146.21299896240234,145.10350036621094,0.0157295382367445
2021-07-30,142.05484008789062,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70440600,AAPL,0.0015105824061047,2.220001220703125,146.15999908447264,145.53300018310546,0.0151411616781056
2021-08-02,141.7236328125,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000,AAPL,-0.0023309772142322,1.6999969482421875,146.46699981689454,145.81100006103514,0.0120030366665233
2021-08-03,143.51564025878906,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600,AAPL,0.0126442845235597,2.8600006103515625,146.58800048828124,146.0779998779297,0.0095611564452675
2021-08-04,143.11634826660156,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300,AAPL,-0.0027823266857436,1.5099945068359375,146.74300079345704,146.19699935913087,0.0094253025386041
2021-08-05,143.2235107421875,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700,AAPL,0.0007485580989179,1.6699981689453125,146.7690002441406,146.38799896240235,0.0089383319744497
2021-08-06,142.54074096679688,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54126800,AAPL,-0.0062559376051856,1.4799957275390625,146.5270004272461,146.4394989013672,0.0080892691250543
2021-08-09,142.4919891357422,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700,AAPL,-0.0003421585600564,1.17999267578125,146.23699951171875,146.5189987182617,0.0079525385418404
2021-08-10,142.01402282714844,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100,AAPL,-0.0033540300270916,2.410003662109375,146.11999969482423,146.5169990539551,0.0065808838490063
2021-08-11,142.26766967773438,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500,AAPL,0.0017856764830839,1.19000244140625,146.20800018310547,146.35249938964844,0.0052334043970969
2021-08-12,145.22300720214844,148.88999938964844,149.0500030517578,145.83999633789062,146.19000244140625,72282600,AAPL,0.0207733358468245,3.2100067138671875,146.53300018310546,146.3729995727539,0.0082391733713413
2021-08-13,145.4279022216797,149.10000610351562,149.44000244140625,148.27000427246094,148.97000122070312,59375000,AAPL,0.0014104823341263,1.1699981689453125,146.85700073242188,146.50849990844728,0.0082402183641635
2021-08-16,147.39805603027344,151.1199951171875,151.19000244140625,146.47000122070312,148.5399932861328,103296000,AAPL,0.0135478801541393,4.720001220703125,147.41699981689453,146.94199981689454,0.008776222277321
2021-08-17,146.49098205566406,150.19000244140625,151.67999267578125,149.08999633789062,150.22999572753906,92229700,AAPL,-0.0061540014943759,2.589996337890625,147.7,147.1440002441406,0.0086883237927403
2021-08-18,142.7553253173828,146.36000061035156,150.72000122070312,146.14999389648438,149.8000030517578,86326000,AAPL,-0.0255010438031578,4.57000732421875,147.64100036621093,147.19200057983397,0.0122853883679698
2021-08-19,143.08694458007812,146.6999969482422,148.0,144.5,145.02999877929688,86960300,AAPL,0.0023230140507841,3.5,147.6050003051758,147.1870002746582,0.0123108678124311
2021-08-20,144.5402374267578,148.19000244140625,148.5,146.77999877929688,147.44000244140625,60549600,AAPL,0.010156820205591,1.720001220703125,147.81000061035155,147.16850051879882,0.0125029024682797
2021-08-23,146.02279663085938,149.7100067138672,150.19000244140625,147.88999938964844,148.30999755859375,60131800,AAPL,0.0102571310305628,2.3000030517578125,148.17200164794923,147.204500579834,0.0127789449887186
